track_id,image,x,y
306,00,2485.20,2767.20
306,01,1816.80,2418.00
307,00,1753.20,1836.00
307,01,1161.60,1534.80
308,00,2316.21,1700.35
308,01,1707.84,1415.52
308,02,1252.45,1403.83
308,10,2485.83,552.41
308,11,1866.24,688.32
308,12,1202.69,651.11
309,00,2318.40,3637.44
309,01,1663.20,3205.20
309,10,2220.00,2493.60
310,00,2352.00,3637.20
310,01,1693.20,3201.60
310,02,1213.00,3165.00
310,11,1761.00,2509.00
311,00,1716.94,1804.03
311,01,1124.40,1501.20
311,10,1781.64,664.38
312,00,1279.20,3241.20
312,01,672.00,2924.40
313,00,2273.00,3598.00
313,01,1624.00,3174.00
313,10,2183.00,2463.00
314,00,2305.15,3599.42
314,01,1650.59,3172.61
314,02,1171.58,3137.36
314,10,2210.40,2463.84
314,11,1724.54,2483.14
314,12,916.53,2440.63
315,00,2422.66,3341.95
315,01,1761.60,2937.60
315,02,1285.20,2902.80
315,12,1053.60,2238.00
316,00,2455.20,3601.20
316,01,1784.40,3162.00
316,02,1181.00,3135.00
316,10,2346.00,2468.00
316,11,1846.00,2478.00
317,00,2446.80,1831.20
317,01,1821.31,1544.83
317,02,1365.12,1537.92
318,00,2499.60,3627.60
318,01,1821.60,3182.40
318,02,1339.20,3138.00
318,11,1879.00,2496.00
318,12,1080.00,2460.00
319,00,1755.76,1830.41
319,01,1164.53,1531.81
319,02,684.29,1490.50
319,10,1823.84,698.72
319,11,1257.70,806.22
319,12,561.37,644.97
320,00,2363.04,3602.88
320,01,1703.52,3172.32
320,02,1224.00,3134.40
320,10,2263.20,2468.40
320,11,1771.20,2484.00
320,12,967.20,2443.20
321,00,2600.64,3625.92
321,01,1910.00,3174.00
321,10,2472.00,2490.00
322,00,2502.00,2755.20
322,01,1832.40,2407.20
322,02,1366.50,2382.57
322,12,1202.69,1743.90
323,00,2499.60,3624.00
323,01,1823.00,3179.00
323,11,1880.00,2493.00
324,00,1244.40,3112.80
324,01,635.90,2804.54
324,02,108.86,2813.18
324,10,1274.00,2056.00
325,00,2506.80,2752.80
325,01,1836.00,2404.80
326,00,2774.40,957.60
326,01,2145.60,684.00
326,02,1681.92,718.56
327,00,2449.44,3607.20
327,01,1779.60,3168.00
327,10,2340.00,2473.20
328,00,2925.60,2979.60
328,01,2186.40,2594.40
328,02,1694.13,2554.68
328,12,1509.58,1961.63
329,00,2272.33,3607.07
329,01,1622.39,3182.56
329,02,1143.63,3150.21
329,11,1697.03,2490.81
329,12,886.84,2448.51
330,00,2652.13,2730.93
330,01,1961.28,2381.18
330,02,1490.50,2356.44
330,11,2083.97,1788.48
330,12,1331.25,1736.85
331,00,2011.39,1672.70
331,01,1415.52,1375.20
331,02,957.31,1346.11
331,10,2135.81,499.74
331,11,1544.83,630.72
332,00,2898.79,2963.29
332,01,2167.33,2580.39
332,02,1679.62,2543.06
332,12,1492.99,1948.35
333,00,2373.60,1818.00
333,01,1755.60,1531.20
333,02,1300.80,1522.80
334,00,2012.40,1674.00
334,01,1418.40,1376.64
334,02,959.04,1347.84
334,10,2138.40,501.12
335,00,2655.60,2732.40
335,01,1963.00,2382.00
335,02,1493.00,2358.00
335,10,2678.40,1749.60
336,00,1264.80,3841.20
336,01,667.20,3478.80
336,10,1303.00,2640.00
337,00,2449.20,1233.60
337,01,1838.00,1065.00
337,11,2036.40,267.60
338,00,2660.40,2739.60
338,01,1967.00,2389.00
339,00,1886.40,1544.40
339,01,1294.00,1238.00
339,02,828.00,1199.00
340,00,2654.40,2739.60
340,01,1963.01,2386.37
340,02,1493.28,2363.04
340,11,2085.70,1793.66
341,00,2894.40,2968.70
341,01,2165.76,2584.80
341,02,1677.89,2545.34
341,12,1492.99,1950.91
342,00,2593.20,2755.20
342,01,1909.20,2404.80
342,02,1441.20,2380.80
343,00,1212.48,1857.60
343,01,584.76,1540.69
343,11,632.03,806.22
344,00,2954.88,1266.97
344,01,2296.80,1006.56
344,02,1818.00,1044.00
344,11,2571.26,217.73
344,12,1884.96,342.72
345,00,2670.80,1306.37
345,01,2037.93,1032.65
345,11,2272.33,235.89
346,00,2308.32,3595.68
346,01,1654.56,3169.44
346,02,1175.04,3134.88
346,11,1726.80,2481.60
346,12,920.16,2437.92
347,00,2275.20,3607.20
347,01,1624.80,3180.00
348,00,2800.80,897.12
348,01,2171.52,626.40
349,00,2604.96,2714.40
349,01,1919.52,2367.36
349,02,1452.96,2344.32
349,12,1296.00,1719.36
350,00,1278.72,3240.00
350,01,671.04,2923.20
350,02,148.61,2934.14
351,00,1283.90,3264.19
351,01,676.80,2946.24
351,02,154.08,2959.20
351,10,1314.72,2188.80
352,00,1224.00,3265.92
352,01,616.32,2952.00
352,10,1260.00,2190.00
353,00,1249.92,3229.92
353,01,642.24,2916.00
354,00,2823.55,1389.31
354,01,2173.82,1119.74
355,00,1221.12,1853.28
355,01,594.72,1539.36
356,00,2472.48,1805.76
356,01,1844.64,1523.52
356,02,1388.16,1517.76
356,12,1333.44,807.84
357,00,2498.40,3620.16
357,01,1822.00,3176.00
357,02,1337.76,3130.56
357,11,1879.00,2491.00
357,12,1080.00,2454.00
358,00,2801.85,970.45
358,01,2169.82,699.22
359,00,2296.51,3628.80
359,01,1644.00,3196.80
359,02,1164.96,3165.12
359,11,1716.00,2504.40
359,12,906.00,2466.00
360,00,2400.19,3627.07
360,01,1737.68,3191.27
360,10,2293.92,2488.32
360,11,1802.30,2500.42
361,00,2296.80,3630.24
361,01,1644.00,3200.40
362,00,2422.66,3347.14
362,01,1761.60,2942.40
362,02,1285.20,2907.60
363,00,2351.52,3636.00
363,01,1692.00,3201.12
364,00,1218.24,3302.21
364,01,611.71,2985.98
365,00,2832.19,1427.33
365,01,2180.74,1159.49
365,02,1707.26,1187.14
365,11,2415.74,414.72
366,00,2407.68,3360.96
366,01,1747.20,2954.40
367,00,1280.16,3303.36
367,01,673.92,2982.24
368,00,2198.88,3303.36
368,01,1565.28,2914.56
368,10,2138.40,2219.04
369,00,2471.04,1617.41
369,01,1846.80,1336.80
369,02,1391.04,1339.20
369,10,2676.67,451.01
369,12,1365.12,601.34
370,00,2482.56,3641.76
370,01,1807.20,3195.36
370,02,1324.80,3151.20
370,11,1866.00,2506.80
370,12,1064.40,2470.80
371,00,2560.32,3643.20
371,01,1874.40,3190.80
371,11,1927.20,2504.40
372,00,2495.79,3630.46
372,01,1749.60,2960.40
372,10,2378.42,2492.47
373,00,1833.12,1648.80
373,01,1242.43,1342.66
374,00,2479.68,3644.64
374,01,1804.80,3198.00
374,02,1323.00,3154.00
374,11,1863.00,2509.00
374,12,1062.00,2473.00
375,00,2388.10,3367.87
375,01,1729.44,2962.08
375,10,2311.20,2283.84
375,11,1804.80,2305.20
376,00,2533.31,3644.10
376,01,1851.31,3195.00
377,00,1239.84,3444.48
377,01,635.04,3117.60
378,00,694.08,3646.08
378,01,82.08,3353.76
379,00,2469.60,1632.96
379,01,1847.52,1350.72
379,02,1391.04,1350.72
379,12,1363.39,615.17
380,00,1970.75,1725.90
380,01,1376.54,1430.29
380,02,916.70,1400.43
380,10,2081.83,569.73
380,11,1497.77,695.14
380,12,827.72,580.48
381,00,1264.90,3124.22
381,01,656.64,2814.91
381,02,130.64,2824.24
381,10,1292.54,2068.42
382,00,2499.84,3646.08
382,01,1823.00,3198.00
382,11,1879.00,2509.00
383,00,1249.34,3442.18
383,01,646.56,3116.16
383,02,119.52,3137.76
384,00,2560.32,3647.52
384,01,1873.44,3195.36
384,02,1389.60,3146.40
384,10,2434.80,2503.20
385,00,2515.28,3641.24
385,01,1836.38,3192.52
385,02,1353.65,3145.24
385,10,2326.00,2292.00
386,00,2420.64,3381.12
386,01,1837.21,3168.46
386,02,1354.06,3122.84
386,11,1895.62,2483.14
387,00,2596.32,2823.84
387,01,1910.88,2465.28
387,02,1442.40,2439.60
388,00,2590.34,2811.80
388,01,1905.64,2457.22
388,11,2021.76,1860.02
389,00,2420.64,3427.20
389,01,1756.80,3012.00
390,00,1859.67,1644.68
390,01,1268.45,1340.11
390,02,799.05,1304.28
391,00,2538.09,3610.55
391,01,1857.28,3165.14
391,02,1370.57,3117.37
391,10,2417.82,2477.95
391,11,1911.03,2480.86
391,12,1113.77,2445.52
392,00,2413.44,3676.32
392,01,1746.00,3231.60
392,10,2300.40,2526.00
392,11,1808.00,2536.00
393,00,1099.01,3414.53
393,01,494.21,3098.30
393,11,649.73,2393.28
394,00,2023.00,1288.95
394,01,1427.30,976.42
394,02,970.45,943.57
395,00,1255.68,3172.32
395,01,646.56,2861.28
395,02,120.96,2871.36
396,00,2570.93,3633.94
396,01,1885.25,3182.98
396,02,1399.68,3134.59
396,12,1138.75,2465.86
397,00,2716.42,736.13
397,01,2104.70,452.04
397,02,1646.44,485.22
398,00,1269.04,3253.48
398,01,661.48,2936.22
398,02,136.86,2951.15
398,10,1300.15,2181.43
399,00,2651.55,2805.63
399,01,1955.82,2448.51
399,02,1484.03,2421.63
399,10,2663.50,1824.44
399,11,2075.26,1858.78
399,12,1319.81,1800.55
400,00,1910.88,1535.04
400,01,1319.04,1229.76
401,00,2752.70,2885.76
401,01,2040.42,2515.28
401,02,1563.84,2484.86
401,10,2750.98,1900.80
401,11,2154.47,1922.23
401,12,1391.04,1873.15
402,00,2427.61,1687.08
402,01,1806.11,1403.83
402,02,1351.99,1399.68
402,10,2612.74,540.46
402,11,1975.73,679.31
402,12,1311.34,666.87
403,00,2533.31,3608.26
403,01,1851.73,3162.24
403,10,2415.66,2475.38
404,00,2671.20,1271.52
404,01,2037.31,995.33
404,02,1575.94,1016.06
405,00,2492.40,3079.20
405,01,1832.00,2696.00
405,02,1358.40,2664.00
405,10,2440.80,2034.00
405,11,1909.00,2065.00
405,12,1150.80,2028.00
406,00,2489.76,1776.96
406,01,1861.06,1494.72
406,02,1403.41,1492.99
406,12,1354.44,784.72
407,00,1202.40,3216.00
407,01,593.28,2905.92
407,02,60.48,2922.05
407,10,1238.40,2148.48
408,00,2312.64,3636.00
408,01,1658.88,3201.98
408,02,1179.88,3168.46
408,11,1729.44,2509.92
408,12,920.68,2469.66
409,00,2505.60,1743.55
409,01,1877.76,1461.60
409,02,1419.84,1460.16
409,10,2691.53,615.86
410,00,2950.56,1245.60
410,01,2291.04,984.96
411,00,1241.28,3425.76
411,01,636.48,3098.88
412,00,2388.96,3376.80
412,01,1730.40,2970.00
413,00,1092.79,1976.14
413,01,453.60,1668.96
413,10,1057.54,858.47
414,00,2592.00,1956.10
414,01,1946.88,1668.96
415,00,1791.94,1691.71
415,01,1199.52,1386.72
415,10,1876.61,516.33
416,00,1814.40,1753.92
416,01,1222.56,1452.96
416,10,1899.07,599.62
417,00,2589.12,2757.60
417,01,1905.60,2407.20
418,00,2432.16,3404.16
418,01,1767.60,2991.60
418,11,1838.00,2330.00
419,00,1761.73,1816.47
419,01,1170.51,1516.88
419,02,695.73,1475.08
419,10,1833.39,680.80
419,11,1269.04,791.29
419,12,573.31,630.64
420,00,1085.70,1999.42
420,01,442.92,1692.06
420,10,1053.46,885.05
421,00,1821.60,1601.28
421,01,1228.32,1294.56
421,10,1919.81,395.71
422,00,2675.52,2836.80
422,01,1970.75,2475.98
422,02,1503.36,2448.92
422,11,2085.41,1877.59
422,12,1333.32,1828.92
423,00,2460.96,3451.68
423,01,1791.94,3030.91
423,02,1313.28,2989.44
423,10,2367.60,2350.80
423,11,1859.04,2365.92
423,12,1069.92,2324.16
424,00,592.22,199.07
424,01,1754.40,1580.40
425,00,2436.48,1800.00
425,01,1813.20,1515.60
425,02,1358.40,1509.60
426,00,2894.40,2918.88
426,01,2163.60,2538.00
427,00,1198.08,3276.00
427,01,588.96,2963.52
428,00,1239.84,1792.80
428,01,612.00,1473.12
429,00,2878.56,3225.60
429,01,2148.48,2810.88
429,02,1657.44,2761.92
430,00,2369.09,1862.78
430,01,1750.46,1575.94
430,02,1294.27,1565.57
431,00,1936.80,1385.28
431,01,2142.74,630.64
431,02,1680.51,659.31
432,00,2001.60,1653.12
432,01,1408.32,1356.48
433,00,2828.16,2507.04
433,01,2124.00,2175.84
433,02,1646.00,2160.00
433,12,1517.00,1560.00
434,00,2698.56,2738.88
434,01,2033.86,974.59
434,02,1528.00,2362.00
434,10,2721.60,1758.00
434,11,2270.59,174.53
435,00,2063.52,882.72
435,01,1470.24,551.52
435,02,1019.52,519.84
436,00,1200.96,3221.28
436,01,591.60,2910.00
437,00,1820.16,1654.56
437,01,1228.32,1349.28
438,00,1268.64,3395.52
438,01,662.40,3070.08
439,00,2316.96,1825.92
439,01,1704.96,1537.92
440,00,1211.33,3402.43
440,01,604.80,3081.02
441,00,2504.16,2754.72
441,01,1830.99,2405.38
441,02,1366.50,2382.57
441,10,2518.56,1762.56
442,00,2351.81,3633.98
442,01,1693.20,3201.60
443,00,2388.96,3362.40
443,01,1729.44,2957.76
443,10,2312.40,2278.80
443,11,1804.80,2300.40
444,00,2413.67,3411.49
444,01,1884.16,3180.07
444,02,1272.96,2963.52
444,10,2328.65,2318.29
445,00,2808.00,1308.10
445,01,2160.69,1038.87
446,00,2417.82,3429.73
446,01,1755.65,3015.36
446,02,1276.99,2977.34
447,00,1824.44,1651.25
447,01,1229.03,1347.28
447,10,1917.00,465.81
448,00,2462.40,3678.91
448,01,1740.10,3233.09
449,00,2846.02,2773.44
449,01,2129.01,2415.66
449,02,1645.28,2385.80
449,12,1485.53,1789.10
450,00,1052.56,3951.45
450,01,461.38,3601.15
450,10,1117.67,2712.27
451,00,1235.87,1001.55
451,01,593.05,611.71
451,02,72.58,491.44
452,00,2678.40,1639.87
452,01,2031.84,1363.68
453,00,2662.30,1275.61
453,01,2035.25,996.12
454,00,1268.35,3091.39
454,01,660.10,2783.81
455,00,2802.82,969.41
455,01,2172.10,699.84
456,00,2745.45,2882.30
456,01,2036.28,2513.20
456,02,1558.66,2483.14
456,11,2150.32,1922.23
456,12,1385.86,1871.42
457,00,2420.93,3616.70
457,01,1906.56,3170.88
457,10,2314.08,2479.68
458,00,2773.38,953.13
458,01,2142.74,684.39
458,02,1680.51,716.64
459,00,2382.91,3642.62
459,01,1719.36,3203.71
459,02,1238.98,3163.97
459,10,2276.64,2498.40
460,00,1804.03,815.62
460,01,1204.42,456.19
460,02,742.35,393.98
461,00,2358.72,3668.54
461,01,1697.76,3229.92
462,00,2533.94,3647.46
462,01,1852.42,3196.80
462,10,2412.29,2505.60
462,11,1906.56,2508.48
463,00,2514.20,3613.04
463,01,1758.24,2970.72
463,02,1353.65,3122.84
464,00,1828.22,1753.92
464,01,1235.52,1453.25
464,02,769.31,1412.12
464,10,1913.93,599.27
464,11,1339.55,717.47
464,12,659.40,569.83
465,00,2517.70,3613.25
465,01,1837.44,3169.44
466,00,2921.70,2979.76
466,01,2185.92,2593.44
467,00,2476.22,1764.29
467,01,1848.96,1482.62
467,02,1392.77,1479.17
468,00,2897.86,2956.61
468,01,2166.91,2573.34
468,02,1679.62,2536.70
468,12,1494.72,1944.00
469,00,2318.98,1819.58
469,01,1705.54,1532.74
469,10,2465.51,705.02
470,00,1871.22,1781.64
470,01,1280.99,1484.03
470,02,812.19,1448.20
470,10,1964.78,639.00
471,00,2894.40,2942.78
471,01,2162.88,2561.76
472,00,2664.58,2844.98
472,01,1969.92,2484.86
472,02,1497.60,2458.08
472,11,2079.82,1889.05
472,12,1327.68,1837.44
473,00,2410.56,3417.98
473,01,1749.60,3003.84
473,11,1821.60,2341.20
474,00,2499.27,3610.06
474,01,1821.60,3168.00
474,02,1338.72,3122.84
474,10,2381.32,2475.88
474,11,1879.20,2482.56
474,12,1079.93,2446.02
475,00,2671.49,1313.28
475,01,2039.04,1038.24
475,02,1576.80,1056.96
475,11,2270.59,241.92
476,00,2346.98,3657.83
476,01,1687.91,3220.30
477,00,2314.74,3636.93
477,01,1658.88,3201.64
477,10,2215.60,2490.31
478,00,1254.53,3196.80
478,01,646.27,2885.76
478,02,122.69,2896.13
479,00,1221.70,1852.42
479,01,594.43,1537.92
480,00,1237.25,3459.46
480,01,632.45,3131.14
481,00,2445.12,1829.95
481,01,1821.31,1544.83
482,00,2457.22,3608.06
482,01,1785.60,3168.00
482,10,2346.62,2474.50
483,00,2503.87,3082.75
483,01,1840.32,2699.14
483,02,1366.85,2668.03
483,12,1159.49,2032.13
484,00,2270.59,3604.61
484,01,1620.86,3179.52
484,02,1142.21,3146.69
484,10,2180.16,2468.16
484,11,1696.32,2489.76
484,12,886.46,2443.39
485,00,2538.09,3610.14
485,01,1857.60,3169.15
485,02,1373.76,3119.04
485,12,1114.56,2446.56
486,00,2607.76,2712.27
486,01,1922.23,2365.98
486,02,1455.67,2343.17
486,10,2630.15,1726.89
486,11,2042.50,1770.85
487,00,2023.49,1287.36
487,01,1428.30,975.42
487,02,972.86,943.49
487,11,1573.61,134.37
488,00,2479.68,3628.80
488,01,1805.76,3184.70
488,10,2364.48,2491.20
488,11,1866.24,2496.96
489,00,2460.67,3646.08
489,01,1787.04,3201.12
489,02,1306.08,3157.92
490,00,2669.76,1292.54
490,01,2037.31,1016.06
490,02,1573.86,1032.65
490,12,1619.90,281.18
491,00,2460.67,3640.90
491,01,1787.04,3196.80
491,02,1306.08,3153.60
491,11,1847.52,2509.92
492,00,2471.04,1631.23
492,01,1848.96,1351.30
493,00,2578.18,2799.36
493,01,1895.04,2445.12
494,00,2669.76,1271.81
494,01,2037.31,995.33
495,00,1230.34,3687.55
495,01,630.72,3343.68
495,02,100.22,3373.06
496,00,2293.24,3636.93
496,01,1642.29,3202.47
496,02,1162.05,3167.63
496,10,2197.19,2490.81
496,11,1714.87,2509.06
497,00,2403.30,3388.26
497,01,1743.90,2981.84
497,10,2322.43,2299.97
497,11,1816.47,2320.36
498,00,2388.10,3367.87
498,01,1729.44,2962.08
499,00,2419.89,3423.51
499,01,1757.38,3010.18
500,00,1831.68,1651.97
500,01,1237.94,1345.77
500,02,769.31,1306.37
500,12,676.82,442.92
501,00,1241.67,3418.95
501,01,637.01,3095.47
501,02,109.49,3115.38
502,00,2408.83,1859.33
502,01,1786.75,1572.48
502,02,1330.56,1563.84
502,10,2560.90,761.01
502,12,1264.90,850.18
503,00,1453.25,1112.83
503,01,832.90,746.50
504,00,1815.48,1755.76
504,01,1225.45,1454.77
504,02,752.47,1415.36
504,10,1899.09,601.97
504,11,1329.36,716.64
504,12,644.97,569.73
505,00,1779.15,1812.33
505,01,1188.17,1511.65
505,02,713.32,1472.26
505,10,1853.80,674.33
505,11,1286.46,786.31
505,12,594.71,629.55
506,00,1261.44,3253.82
506,01,654.91,2937.60
507,00,1256.26,3215.81
507,01,649.45,2901.38
507,02,121.93,2916.31
508,00,1245.89,3354.05
508,01,637.63,3034.37
509,00,1275.26,3404.16
509,01,670.46,3077.57
510,00,1237.25,3454.27
510,01,632.45,3127.68
511,00,2662.50,1287.71
511,01,2032.13,1011.92
512,00,2626.56,2711.23
512,01,1938.24,2364.48
512,02,1470.24,2341.44
513,00,2726.78,2754.43
513,01,2023.20,2400.00
513,02,1549.20,2374.80
513,12,1390.80,1762.80
514,00,2851.62,3346.79
514,01,2128.32,2918.88
514,02,1636.80,2866.80
515,00,2764.80,2880.58
515,01,2051.14,2512.51
516,00,1441.15,1101.08
516,01,821.15,736.13
516,02,327.63,657.33
517,00,2961.79,2700.86
517,01,2229.12,2346.62
518,00,1440.74,1114.77
518,01,821.15,746.50
518,02,328.46,659.40
519,00,1241.67,3458.77
519,01,637.01,3130.31
520,00,2420.93,907.20
520,01,1819.58,604.80
521,00,1214.78,3167.42
521,01,604.80,2858.11
522,00,2395.01,1867.97
522,01,1774.08,1579.68
522,02,1318.46,1570.75
522,12,1250.38,856.40
523,00,729.91,3800.91
523,01,126.49,3496.09
524,00,2309.16,1637.31
524,01,1700.35,1349.91
524,02,1245.89,1337.47
524,11,1861.26,609.64
525,00,2847.74,3096.58
525,01,2119.68,2698.56
525,02,1632.96,2655.36
526,00,1261.44,3170.88
526,01,653.76,2859.84
526,02,129.60,2869.92
527,00,1971.65,1726.27
527,01,1378.94,1430.78
528,00,2564.35,2968.70
528,01,1880.00,2598.00
528,02,1410.00,2568.00
529,00,2388.79,1806.52
529,01,1770.85,1522.02
529,02,1316.74,1511.65
529,10,2550.03,689.76
529,11,1928.45,817.00
529,12,1254.53,790.04
530,00,1051.32,3952.28
530,01,460.34,3601.84
530,10,1118.02,2711.23
530,11,640.74,2834.61
531,00,2791.07,1300.15
531,01,2142.44,1030.16
531,02,1672.15,1057.04
531,11,2389.98,240.07
532,00,2307.92,1696.21
532,01,1698.28,1410.05
533,00,1200.61,3218.23
533,01,592.70,2908.22
534,00,1254.53,3216.15
534,01,649.04,2903.04
534,02,122.34,2913.41
535,00,734.05,3939.84
535,01,134.78,3625.34
536,00,1254.53,3203.71
536,01,649.04,2890.60
537,00,1210.98,3201.64
537,01,601.92,2892.96
537,02,70.85,2906.50
538,00,1216.79,3185.05
538,01,607.15,2874.01
538,02,77.14,2886.45
538,11,753.96,2212.12
539,00,2820.10,1405.90
539,01,2168.99,1134.26
540,00,1451.52,1103.16
540,01,831.51,736.13
540,02,338.41,646.96
541,00,1262.82,3124.92
541,01,657.33,2813.88
542,00,1244.16,3110.40
542,01,634.52,2803.51
542,02,107.83,2813.88
542,10,1273.54,2054.59
542,11,775.53,2144.10
543,00,1291.85,3108.33
543,01,686.00,2800.00
543,11,825.00,2142.00
544,00,2846.64,3092.98
544,01,2118.53,2697.41
544,10,2797.29,2083.97
545,00,1818.55,1658.88
545,01,1224.25,1353.65
545,11,1331.75,597.20
546,00,2950.73,1242.09
546,01,2291.33,982.89
546,02,1812.33,1020.21
546,11,2567.95,189.11
546,12,1883.66,316.02
547,00,2494.54,3079.30
547,01,1833.41,2697.41
547,02,1360.28,2664.58
547,10,2442.70,2036.28
548,00,1830.99,1650.59
548,01,1237.94,1345.77
549,00,2673.05,1727.09
549,01,2024.50,1448.20
550,00,1835.14,1646.44
550,01,1242.09,1341.62
550,02,773.45,1302.22
550,12,681.80,435.46
551,00,1244.16,3354.26
551,01,639.50,3033.26
552,00,2274.74,3603.92
552,01,1626.05,3179.52
552,02,1147.39,3144.96
553,00,2680.22,1633.93
553,01,2031.66,1358.03
553,10,2917.31,498.66
553,11,2235.91,648.56
554,00,2411.18,915.70
554,01,584.76,599.69
555,00,2314.14,1633.33
555,01,1702.43,1345.77
555,02,1250.38,1335.40
555,10,2493.89,462.23
555,11,1866.24,604.66
555,12,1209.32,569.83
556,00,2696.34,1627.36
556,01,2045.40,1353.65
557,00,2405.38,3377.89
557,01,1746.00,2971.00
557,02,1269.00,2935.00
558,00,2896.82,2965.25
558,01,2166.91,2583.36
559,00,2030.05,1291.85
559,01,1434.93,976.67
559,02,978.74,945.56
560,00,2863.56,1015.23
560,01,2221.57,748.89
560,02,1752.77,788.30
561,00,2405.38,3392.41
561,01,1745.28,2983.68
561,02,1268.64,2947.68
561,10,2324.16,2303.42
562,00,2409.52,3394.48
562,01,1748.74,2984.26
563,00,2892.67,2942.44
563,01,2163.46,2560.90
563,02,1676.16,2524.32
564,00,2504.91,1741.82
564,01,1876.61,1460.16
565,00,1062.51,3409.00
565,01,458.27,3097.96
565,10,1113.52,2280.96
566,00,2640.80,1307.86
566,01,2012.55,1030.16
566,02,1553.47,1047.17
566,11,2243.07,240.07
566,12,1592.53,292.38
567,00,1831.68,1751.04
567,01,1242.09,1449.45
567,10,1919.81,596.16
568,00,1827.42,1752.77
568,01,1233.21,1451.19
568,02,763.22,1411.77
568,10,1913.42,598.39
568,11,1340.11,713.05
569,00,2272.67,3612.21
569,01,1624.32,3186.72
569,02,1144.80,3153.60
569,10,2182.46,2472.77
569,12,887.04,2449.44
570,00,2788.99,984.96
570,01,2158.62,713.32
570,02,1694.13,746.50
571,00,2782.77,984.96
571,01,2152.40,711.66
571,02,1689.57,746.50
572,00,2641.77,2730.93
572,01,1952.64,2382.91
572,02,1482.62,2358.72
573,00,2774.48,976.67
573,01,2143.94,704.69
573,02,1678.12,740.52
574,00,2592.00,2820.10
574,01,1907.71,2461.36
574,02,1439.08,2436.48
575,00,1206.84,968.37
575,01,559.87,572.31
576,00,1839.28,1642.29
576,01,1246.23,1337.47
576,11,1353.65,579.78
577,00,2484.17,2764.11
577,01,1816.13,2414.02
577,02,1353.02,2391.55
577,10,2496.61,1768.78
577,12,1185.41,1752.19
578,00,2513.20,3591.48
578,01,1835.14,3150.14
578,10,2398.46,2462.40
579,00,1882.83,1768.78
579,01,1291.85,1470.18
579,02,823.22,1437.01
579,11,1400.92,739.03
580,00,2606.52,2745.45
580,01,1922.23,2395.01
580,02,1453.59,2372.20
581,00,2654.21,2737.15
581,01,1963.01,2386.37
581,10,2676.67,1755.65
582,00,2448.51,3603.09
582,01,1775.00,3164.31
582,10,2336.95,2469.66
582,11,1838.59,2479.68
583,00,2697.75,2728.86
583,01,1998.95,2378.42
583,02,1530.32,2353.95
583,12,1373.55,1739.34
584,00,2492.47,3605.99
584,01,1817.86,3163.97
584,10,2343.00,2283.00
585,00,2826.73,1405.90
585,01,2177.28,1137.16
585,02,1706.99,1164.53
586,00,2755.81,564.02
586,01,2144.10,279.94
586,02,1685.84,323.48
587,00,2724.71,912.38
587,01,2106.78,634.52
587,02,1646.44,663.55
588,00,2482.10,3632.95
588,01,1752.19,3176.76
589,00,2436.48,879.21
589,01,1835.14,578.53
590,00,2395.01,3612.21
590,01,1733.18,3176.06
590,11,1798.85,2488.32
591,00,2744.12,868.92
591,01,2125.03,589.73
591,02,1662.20,619.59
592,00,2406.21,1858.78
592,01,1785.37,1571.79
592,02,1329.18,1563.49
592,10,2561.97,758.44
592,11,1943.38,878.38
593,00,2365.98,1855.87
593,01,1748.05,1567.64
594,00,2341.01,3660.82
594,01,1683.07,3222.72
595,00,2291.33,3637.09
595,01,1640.22,3205.79
595,11,1712.45,2512.51
596,00,2352.96,3642.90
596,01,1692.06,3204.96
596,02,1213.06,3167.42
596,10,2249.44,2495.79
596,11,1760.49,2511.13
596,12,952.13,2474.50
597,00,2500.76,3640.41
597,01,1824.77,3193.34
597,02,1341.62,3147.73
597,11,1881.79,2505.60
598,00,1794.08,1816.47
598,01,1203.35,1516.88
598,02,728.58,1478.06
598,10,1872.21,680.80
598,11,1304.28,791.88
598,12,612.72,637.81
599,00,2482.10,3645.39
599,01,1807.49,3198.53
600,00,2408.69,3642.90
600,01,1741.82,3201.64
600,11,1805.76,2510.78
601,00,2739.64,3005.89
601,01,2030.47,2625.18
602,00,2679.09,1739.75
602,01,2027.52,1461.60
602,02,1563.49,1470.18
